Customer_ID,City,Customer Lifetime Value,Age,Response,Coverage,Effective To Date,Employment_Status,Gender,Income,Location_Code,Marital Status,Monthly Premium Auto,Total Written Premium,Losses,Loss Ratio,Growth Rate,Commissions,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Number of previous policies,Policy_Type,Policy_Rating,Renew_Offer_Type,Sales_Channel,Total Claim Amount,Feedback,Job,Company,Credit Card Provider,Education
UZ42037,Kolkata,2559.84,47,Yes,Premium,03-11-2020,Unemployed,Female,449665,Urban,Divorced,143,19676,1732,0.325,2.357,9046,41,59,1,2,18,Privileged,Good,Offer 2,Online,33183.018,Not Given,Radio broadcast assistant,Martinez-Bennett,VISA 19 digit,PhD
UZ84863,Bhopal,9181.29,36,No,Extended,28-11-2019,On leave,Female,158359,Urban,Divorced,231,14947,9194,0.179,5.478,700,4,56,2,2,14,Personal,Excellent,Offer 4,Online,67642.332,Good,Buyer,Lindsey LLC,Mastercard,Graduate
VM98073,Pune,6858.99,33,No,Extended,14-06-2018,Unemployed,Female,462929,Rural,Divorced,166,19203,1941,0.834,-8.454,4074,34,37,1,0,7,Special,Bad,Offer 2,Online,79488.228,Not Given,Chief Financial Officer,Ray-Harris,Discover,PhD
VQ61269,Kolkata,3056.75,37,Yes,Extended,05-06-2019,Employed,Male,92511,Suburban,Single,180,35218,5719,0.047,-2.373,4072,27,57,0,1,11,Privileged,Good,Offer 4,Other,26135.316,Bad,Pension scheme manager,Nunez Inc,JCB 16 digit,Grade X
BE69017,Delhi,5988.82,40,No,Basic,01-01-2019,Employed,Male,373509,Suburban,Widowed,235,33803,5681,0.061,7.797,4933,41,81,0,4,17,Privileged,Excellent,Offer 2,Other,95468.709,Good,Social worker,Thomas Group,VISA 19 digit,Master
CL55517,Delhi,4953.81,40,No,Premium,21-02-2020,Employed,Male,65083,Suburban,Widowed,84,11495,3973,0.027,-7.519,5974,34,79,2,0,11,Privileged,Good,Offer 2,Online,88421.124,Horrible,Social worker,Mcmillan and Nicholson,VISA 16 digit,Grade X
CU28117,Hyderabad,7064.83,25,Yes,Extended,13-10-2020,Employed,Male,141214,Urban,Single,48,40637,2209,0.254,-8.218,8718,38,94,1,6,9,Personal,Good,Offer 1,Other,10974.936,Horrible,Marine scientist,Fry and Moore,Maestro,Grade X
FQ28230,Hyderabad,5363.5,44,No,Extended,18-10-2018,On leave,Male,13020,Suburban,Divorced,30,8566,6525,0.499,6.902,4205,34,73,2,0,11,Personal,Good,Offer 3,Online,75940.674,Horrible,Systems developer,Roman-Donaldson,VISA 19 digit,PhD
GV68671,Bhopal,4611.08,41,Yes,Extended,21-09-2020,Unemployed,Male,11835,Rural,Married,54,45277,7460,0.484,-5.941,3827,47,66,2,0,13,Special,Average,Offer 3,Branch,57082.855,Bad,Office manager,Bailey and Pena,Discover,PhD
HJ64779,Mumbai,6963.87,47,Yes,Premium,04-02-2019,Retired,Female,447794,Suburban,Divorced,202,13524,7577,0.095,5.285,7513,43,1,2,3,4,Corporate,Excellent,Offer 1,Other,58945.589,Not Given,Aeronautical engineer,Moreno Ltd,VISA 13 digit,Grade XII
HR50449,Bhopal,2629.73,37,No,Basic,07-03-2019,Retired,Male,250066,Suburban,Widowed,127,45171,6844,0.104,-6.883,1318,27,73,2,9,8,Personal,Good,Offer 2,Agent,50766.426,Horrible,Furniture conservator/restorer,Morales and Collins,Mastercard,Diploma
JL92091,Indore,8629.26,50,No,Premium,28-06-2020,On leave,Male,236749,Urban,Divorced,141,15541,6746,0.668,-5.067,8119,9,83,2,2,16,Personal,Bad,Offer 1,Online,35795.591,Horrible,Armed forces technical officer,Pollard and Johnson,VISA 16 digit,Grade XII
PC80711,Pune,8989.43,33,No,Basic,06-11-2019,On leave,Female,334090,Rural,Married,169,27128,6730,0.188,5.372,1131,11,12,2,1,16,Special,Good,Offer 1,Call Center,43421.99,Excellent,Education administrator,Roberts Inc,Diners Club / Carte Blanche,PhD
RB91235,Indore,7252.77,30,No,Extended,24-03-2019,Unemployed,Male,499245,Urban,Married,239,38060,3736,0.369,-2.091,8862,17,77,0,8,5,Special,Good,Offer 4,Online,46609.984,Excellent,Designer,Daniels-Mata,JCB 16 digit,Diploma
RG13823,Kolkata,9124.1,49,No,Extended,01-08-2018,Employed,Male,313457,Suburban,Single,164,11525,6452,0.304,-1.662,9858,48,10,1,4,11,Privileged,Excellent,Offer 2,Branch,54760.925,Not Given,Early years teacher,Miller-Hernandez,Maestro,Diploma
TC24829,Indore,5771.6,32,Yes,Premium,28-09-2019,Employed,Male,472549,Rural,Married,247,34933,1187,0.721,-8.475,7198,37,0,0,0,17,Privileged,Average,Offer 2,Other,16194.724,Good,Therapist,Smith-Diaz,Mastercard,Master
UX60834,Mumbai,3430.54,45,Yes,Basic,20-06-2018,Retired,Male,467924,Urban,Married,40,8722,6262,0.313,-0.92,1277,36,15,1,5,15,Personal,Excellent,Offer 3,Branch,68448.824,Average,Biomedical engineer,Mcneil Ltd,VISA 16 digit,Grade X
VJ41496,Chennai,6805.43,26,No,Extended,14-02-2019,Retired,Female,253743,Urban,Married,156,36578,5103,0.641,-5.666,169,37,95,0,7,10,Privileged,Excellent,Offer 4,Online,28187.784,Average,Dispensing optician,Walker and Hunt,JCB 15 digit,Grade X
VP71624,Bhopal,6629.1,44,No,Extended,16-11-2018,Unemployed,Female,187643,Suburban,Widowed,160,12752,8926,0.086,5.773,1752,8,76,2,5,17,Privileged,Bad,Offer 3,Agent,86628.589,Bad,Biomedical engineer,Smith Inc,Mastercard,Diploma
XK32237,Delhi,4608.92,42,Yes,Premium,28-11-2020,Unemployed,Female,141227,Urban,Married,231,23080,1917,0.988,-4.979,4,44,54,2,7,12,Corporate,Good,Offer 2,Agent,46315.319,Average,Surveyor,Madden Inc,JCB 16 digit,Diploma
XO67688,Bhopal,1911.54,42,Yes,Extended,17-06-2019,Employed,Female,465557,Urban,Widowed,188,11783,9668,0.927,-9.988,4364,47,39,2,1,18,Special,Good,Offer 1,Agent,10893.885,Excellent,Ranger/warden,Scott Group,VISA 19 digit,Grade XII
XQ35615,Kolkata,4840.28,43,No,Extended,11-05-2020,Unemployed,Female,168783,Urban,Widowed,183,31007,3370,0.732,-6.434,4316,24,0,2,8,18,Personal,Good,Offer 2,Other,88298.951,Good,Financial manager,Church Group,American Express,Diploma
BK70101,Kolkata,9297.9,25,No,Premium,11-01-2020,Retired,Male,156780,Urban,Married,92,11219,659,0.61,-4.783,8327,22,85,0,0,15,Privileged,Average,Offer 1,Call Center,61613.119,Satisfactory,Administrator,Cruz Inc,VISA 16 digit,Diploma
BL51604,Chennai,6127.9,37,No,Premium,03-12-2019,Unemployed,Female,270081,Suburban,Single,127,21115,4789,0.449,-4.933,2337,14,83,0,6,17,Special,Average,Offer 2,Agent,30362.597,Good,Merchandiser,Hicks and Garcia,American Express,PhD
CM17866,Kolkata,3508.95,32,No,Premium,18-01-2019,On leave,Female,414917,Rural,Single,66,28291,144,0.462,9.305,3168,28,63,1,3,3,Corporate,Average,Offer 2,Call Center,24834.568,Horrible,Sports coach,Pierce and Barton,Discover,Grade X
CS31175,Hyderabad,5275.2,47,Yes,Basic,05-12-2019,Employed,Female,87846,Suburban,Divorced,168,34755,8223,0.952,-0.233,4046,13,54,1,2,4,Corporate,Excellent,Offer 1,Online,94635.616,Not Given,Research scientist (medical),Lewis-Morton,JCB 16 digit,Master
FW14410,Pune,1215.14,41,Yes,Extended,21-07-2018,Unemployed,Male,454872,Urban,Married,241,19026,8963,0.793,2.482,1977,20,66,1,2,5,Privileged,Good,Offer 2,Branch,58182.848,Not Given,Ambulance person,Scott LLC,Diners Club / Carte Blanche,Master
GA45659,Kolkata,7808.62,46,No,Basic,15-03-2020,On leave,Female,160352,Rural,Married,96,14280,9127,0.111,-1.938,7690,21,73,0,3,5,Privileged,Average,Offer 3,Branch,35569.169,Bad,Therapist,Cooper-Richards,Discover,Grade X
IN84099,Pune,3845.18,28,No,Extended,24-08-2020,On leave,Male,154011,Urban,Single,127,32983,9504,0.303,-8.331,5764,20,3,0,1,16,Special,Excellent,Offer 1,Online,73233.881,Horrible,Scientist,Baker and Blackburn,Maestro,Grade XII
JJ78268,Pune,3056.03,40,No,Premium,18-09-2018,On leave,Female,300359,Rural,Married,91,49683,8665,0.337,9.707,7318,5,45,1,0,5,Personal,Excellent,Offer 3,Call Center,14259.477,Horrible,Administrator,Stone-Pratt,VISA 13 digit,Graduate
LO45368,Chennai,7106.72,35,Yes,Premium,12-12-2018,Employed,Male,35735,Suburban,Widowed,217,42034,1999,0.353,-7.489,9978,33,4,2,3,12,Privileged,Bad,Offer 1,Branch,11546.925,Average,Minerals surveyor,Palmer and Coleman,VISA 16 digit,Grade X
RI15429,Mumbai,7733.99,38,No,Basic,24-04-2019,Retired,Female,211453,Suburban,Widowed,186,47730,9099,0.831,-5.987,5066,0,41,1,6,18,Privileged,Bad,Offer 1,Online,64212.809,Not Given,Electrical engineer,Johnston-Waters,JCB 15 digit,PhD
WR68915,Bengaluru,4886.31,35,No,Premium,06-09-2019,Retired,Male,41614,Rural,Single,32,36349,1457,0.375,5.454,2816,45,50,1,0,6,Personal,Average,Offer 3,Branch,14889.285,Bad,Industrial buyer,Waters and Bryant,Mastercard,Graduate
XK96399,Mumbai,2122.49,45,No,Basic,16-08-2019,On leave,Female,23275,Suburban,Married,158,11020,1495,0.362,3.21,1859,19,5,2,5,17,Personal,Average,Offer 4,Agent,49824.174,Bad,Embryologist,Thompson and Norris,JCB 15 digit,Diploma
YM47661,Kolkata,2790.55,45,Yes,Basic,08-12-2020,Employed,Female,313422,Rural,Divorced,164,7031,2013,0.846,1.649,927,39,12,0,2,15,Personal,Excellent,Offer 1,Online,43363.762,Excellent,Stage manager,Reid and Gregory,American Express,PhD
YP88991,Mumbai,5313.78,39,Yes,Extended,04-06-2020,Retired,Male,290011,Urban,Single,65,39429,3269,0.705,8.28,8113,44,14,2,9,10,Privileged,Good,Offer 4,Agent,48194.499,Bad,Arboriculturist,Torres and Webb,VISA 16 digit,Graduate
BA29553,Kolkata,2195.55,49,No,Extended,19-10-2019,Employed,Male,463961,Rural,Divorced,196,35911,3877,0.604,4.986,8559,2,52,2,1,12,Privileged,Good,Offer 1,Agent,11703.539,Horrible,Social research officer,Villanueva LLC,JCB 16 digit,Grade XII
DD26620,Indore,7404.56,33,No,Premium,16-09-2020,Employed,Male,349483,Rural,Divorced,197,37851,3598,0.699,3.503,892,15,37,2,2,14,Special,Excellent,Offer 4,Agent,69739.625,Average,Multimedia specialist,Mcdowell and Chaney,Diners Club / Carte Blanche,Diploma
EJ41845,Bengaluru,9433.42,33,Yes,Extended,07-08-2018,On leave,Male,302321,Rural,Single,58,27802,9612,0.096,-2.295,3465,39,25,1,9,17,Special,Good,Offer 2,Agent,26286.239,Average,Social worker,Ramos PLC,VISA 19 digit,Master
EW68576,Bhopal,7230.26,33,No,Basic,24-11-2019,Retired,Female,52044,Suburban,Married,225,24298,915,0.499,-5.78,1339,21,92,1,1,9,Corporate,Excellent,Offer 3,Branch,37179.857,Bad,Ranger/warden,Green and Turner,VISA 19 digit,Graduate
FN26975,Bengaluru,5279.75,39,No,Extended,18-12-2020,On leave,Male,10367,Suburban,Single,245,42546,7465,0.968,-4.092,7578,3,14,0,9,4,Corporate,Bad,Offer 2,Agent,84995.303,Good,Geophysical data processor,Webb PLC,VISA 13 digit,Grade X
GH17115,Indore,3085.5,41,Yes,Extended,24-02-2019,On leave,Male,53104,Urban,Widowed,166,32707,6434,0.788,0.888,8466,24,79,0,5,5,Personal,Excellent,Offer 1,Agent,23188.76,Satisfactory,Recruitment consultant,Crawford Inc,Maestro,Diploma
GH39468,Mumbai,9906.7,26,No,Extended,08-02-2020,Employed,Female,397762,Rural,Married,181,13674,9289,0.819,-3.313,7545,20,51,2,9,6,Personal,Average,Offer 2,Branch,77465.725,Horrible,Production designer,Taylor LLC,Mastercard,Grade XII
GX93396,Kolkata,3760.92,48,No,Extended,06-12-2018,Employed,Male,280364,Urban,Widowed,33,47448,2034,0.706,7.446,3910,3,84,1,1,5,Personal,Good,Offer 1,Branch,94690.691,Excellent,Outdoor activities/education manager,Chavez-Garcia,VISA 16 digit,PhD
HJ96945,Mumbai,2196.4,48,Yes,Basic,11-11-2020,Employed,Male,462607,Rural,Single,82,13743,228,0.437,-0.588,5430,38,52,2,0,11,Personal,Bad,Offer 1,Other,33191.428,Horrible,Surveyor,Padilla Group,Discover,Grade X
IH91836,Mumbai,3497.12,48,Yes,Premium,21-07-2019,Unemployed,Male,19169,Rural,Married,247,7770,3014,0.246,-6.721,3584,40,12,1,1,11,Special,Excellent,Offer 3,Online,85399.626,Excellent,Town planner,Wood Ltd,JCB 15 digit,Grade X
IM81422,Delhi,6987.26,44,No,Extended,06-12-2018,Employed,Female,198010,Rural,Widowed,152,13687,4894,0.959,-7.744,6909,27,3,0,6,15,Special,Average,Offer 2,Other,76426.333,Excellent,Production manager,Mendoza and Jackson,VISA 13 digit,Diploma
JS20526,Chennai,4994.63,25,Yes,Basic,12-09-2020,On leave,Male,337803,Rural,Divorced,30,40667,7977,0.746,-1.733,8148,40,41,0,3,8,Corporate,Average,Offer 2,Agent,66038.713,Good,Conservator,Pearson LLC,JCB 16 digit,Grade X
JW42258,Kolkata,6241.63,27,Yes,Extended,13-09-2019,Employed,Female,103561,Rural,Divorced,174,19539,1352,0.647,-9.304,3509,43,54,1,7,17,Special,Excellent,Offer 3,Other,93937.865,Not Given,Land,Lee-Peterson,Diners Club / Carte Blanche,PhD
NO21057,Delhi,1606.88,32,No,Extended,15-02-2019,Employed,Female,466777,Rural,Married,73,39128,2315,0.666,8.821,430,11,56,2,4,15,Corporate,Excellent,Offer 1,Online,97064.203,Bad,Ergonomist,Hall-Martinez,Discover,Diploma
NY82985,Bhopal,1660.86,38,Yes,Extended,09-06-2019,Employed,Male,319583,Suburban,Married,111,38827,6609,0.254,5.059,8128,42,55,2,8,11,Personal,Bad,Offer 4,Other,24548.049,Horrible,Chiropodist,Marquez and Smith,JCB 16 digit,Grade XII
OO34615,Delhi,3857.64,45,No,Basic,05-09-2018,On leave,Male,475273,Urban,Widowed,195,48503,7782,0.77,-8.224,6727,36,16,0,0,5,Corporate,Good,Offer 3,Call Center,57882.907,Horrible,Best boy,Acevedo and Hughes,JCB 16 digit,Grade XII
PT77452,Indore,7780.78,50,No,Premium,11-10-2020,On leave,Female,40586,Rural,Single,45,15871,1435,0.679,-7.409,3333,25,32,0,6,14,Personal,Average,Offer 3,Other,48232.071,Excellent,Surveyor,Byrd-Avila,JCB 15 digit,Grade X
QD46588,Indore,8439.39,45,No,Premium,30-10-2018,Employed,Female,431117,Rural,Widowed,245,42207,933,0.202,-4.307,6005,44,20,0,8,12,Special,Excellent,Offer 4,Agent,15864.755,Bad,Designer,Rogers Inc,VISA 16 digit,Grade XII
RU60505,Hyderabad,9286.95,25,Yes,Basic,14-08-2018,On leave,Female,223281,Suburban,Divorced,111,47379,4378,0.918,9.401,9264,11,67,1,9,18,Corporate,Average,Offer 4,Branch,32240.393,Satisfactory,Scientist,Hall-Garcia,VISA 13 digit,Graduate
SJ36023,Kolkata,7555.68,38,Yes,Basic,07-06-2018,Employed,Female,91100,Rural,Widowed,137,38020,862,0.282,-0.068,8768,21,61,0,5,12,Personal,Excellent,Offer 3,Call Center,68360.611,Horrible,Senior tax professional/tax inspector,Stevens LLC,VISA 13 digit,Grade XII
XW20672,Bengaluru,6288.45,36,Yes,Extended,01-01-2019,Retired,Female,384479,Urban,Widowed,40,7710,2711,0.194,-5.554,8752,20,91,2,6,12,Privileged,Average,Offer 4,Agent,41872.71,Bad,Estate agent,Ward Inc,JCB 15 digit,Grade XII
XY40227,Delhi,3679.17,27,No,Basic,03-11-2020,Unemployed,Female,306878,Rural,Widowed,146,33632,5195,0.31,1.764,6471,43,66,2,1,11,Privileged,Bad,Offer 2,Other,23879.866,Good,Academic librarian,Webb and Pearson,VISA 16 digit,Grade X
AK91686,Kolkata,1040.7,41,Yes,Premium,29-06-2020,Employed,Male,481288,Suburban,Single,48,21122,6445,0.763,7.542,5064,41,33,1,8,4,Personal,Average,Offer 2,Call Center,80172.4,Average,Engineer,Mitchell Inc,VISA 13 digit,Graduate
BF92683,Chennai,1141.03,46,Yes,Extended,09-07-2020,Employed,Male,298839,Suburban,Married,106,37939,2898,0.019,9.206,2482,21,10,0,2,5,Privileged,Good,Offer 3,Branch,46301.329,Satisfactory,Glass blower/designer,Mack and Smith,Diners Club / Carte Blanche,Graduate
CQ56995,Mumbai,6373.4,41,No,Basic,14-07-2019,Unemployed,Female,43015,Rural,Divorced,174,27715,6860,0.22,-1.004,6816,22,33,2,1,9,Special,Average,Offer 2,Online,76029.409,Not Given,Surveyor,Smith-Conway,VISA 16 digit,Graduate
CT41640,Delhi,5427.19,35,No,Basic,30-09-2018,Employed,Male,409198,Suburban,Widowed,87,24520,7813,0.288,6.739,3542,21,35,0,1,5,Personal,Bad,Offer 2,Branch,82690.456,Average,Pharmacist,Krueger Group,VISA 19 digit,Diploma
CY51687,Bhopal,2881.86,30,Yes,Premium,20-11-2018,Retired,Female,374772,Suburban,Married,115,27505,6977,0.164,-6.615,5906,10,45,2,5,7,Personal,Average,Offer 3,Agent,89726.314,Average,Phytotherapist,Garza and Deleon,Maestro,Grade XII
DR37646,Delhi,8239.44,33,No,Basic,29-08-2018,Unemployed,Female,220116,Urban,Single,146,44467,498,0.818,7.107,2906,19,18,1,6,8,Personal,Bad,Offer 1,Branch,97852.644,Satisfactory,Commercial/residential surveyor,Mitchell and Ellis,VISA 16 digit,Diploma
FE94636,Bhopal,4002.34,42,Yes,Premium,28-08-2019,Employed,Male,487608,Rural,Widowed,159,22828,2899,0.208,-5.244,2597,8,24,2,0,11,Personal,Average,Offer 2,Online,33520.076,Average,Tree surgeon,Wright PLC,VISA 13 digit,Diploma
FO88007,Bhopal,1028.44,25,Yes,Extended,03-05-2020,On leave,Female,464560,Rural,Widowed,30,34548,6811,0.089,-4.808,3120,5,27,1,8,6,Privileged,Bad,Offer 2,Online,38099.402,Excellent,Data processing manager,Martinez and Snyder,VISA 16 digit,Diploma
GQ74713,Hyderabad,2062.37,47,Yes,Basic,21-11-2018,On leave,Male,35584,Rural,Single,28,20038,2177,0.662,0.621,6045,41,9,0,6,16,Privileged,Excellent,Offer 2,Agent,80299.507,Horrible,Designer,Bell-Duncan,VISA 16 digit,Graduate
HR43105,Chennai,5338.57,37,No,Extended,17-08-2019,Retired,Female,464731,Rural,Single,166,22621,355,0.034,-9.096,7685,30,36,0,0,13,Corporate,Bad,Offer 2,Other,65772.727,Satisfactory,Food technologist,Hale-Lewis,Discover,Graduate
IQ45653,Kolkata,8984.83,47,Yes,Extended,05-01-2019,On leave,Male,117681,Urban,Widowed,84,47942,4120,0.06,3.177,3639,29,60,1,0,17,Privileged,Good,Offer 4,Online,59169.496,Average,Occupational therapist,Tucker PLC,American Express,Master
JI26104,Bengaluru,2521.34,41,No,Premium,31-12-2018,Unemployed,Female,478159,Suburban,Married,146,22545,2804,0.96,-2.94,5347,20,83,1,8,6,Special,Good,Offer 3,Branch,32325.846,Not Given,Trading standards officer,Berry and Price,VISA 16 digit,Grade X
NU93301,Pune,1235.37,33,Yes,Basic,18-05-2020,On leave,Male,31209,Suburban,Widowed,219,39106,3969,0.715,-0.268,9834,12,83,2,1,7,Special,Bad,Offer 1,Agent,88787.139,Bad,Fashion designer,Tyler and Henry,American Express,Diploma
OX61853,Bengaluru,4675.78,44,No,Premium,27-07-2019,On leave,Female,246158,Suburban,Divorced,111,36308,5515,0.065,-8.614,7284,41,38,2,8,13,Personal,Bad,Offer 1,Branch,84722.261,Not Given,Sales executive,Silva-Campbell,American Express,Graduate
QU58453,Hyderabad,7741.03,28,Yes,Premium,17-08-2018,Unemployed,Female,207695,Rural,Widowed,176,18980,7631,0.879,0.286,4166,3,24,2,3,7,Personal,Average,Offer 4,Online,71812.723,Bad,Public librarian,Smith and Williams,VISA 13 digit,Grade XII
TD22477,Kolkata,9249.9,36,No,Basic,29-03-2019,Retired,Female,342767,Rural,Single,112,33656,9783,0.024,6.413,4526,3,19,1,1,11,Corporate,Excellent,Offer 3,Agent,72082.43,Horrible,Firefighter,Hutchinson Group,VISA 19 digit,Graduate
TL63668,Indore,3195.31,28,Yes,Extended,05-07-2020,Retired,Male,58356,Rural,Widowed,50,47882,6842,0.767,9.862,5796,12,13,0,9,9,Personal,Average,Offer 3,Other,17208.678,Bad,Travel agency manager,Shaffer-Black,VISA 16 digit,Master
XI35027,Bengaluru,9118.12,50,No,Extended,02-04-2019,Employed,Male,462364,Suburban,Widowed,230,36004,3699,0.372,-4.393,4346,16,22,0,6,11,Privileged,Average,Offer 1,Branch,23333.649,Satisfactory,Nurse,Wilson-Lamb,VISA 13 digit,Master
YS33720,Indore,9979.27,31,Yes,Premium,25-11-2020,Employed,Female,292915,Suburban,Widowed,239,31759,2899,0.692,-2.321,2066,23,27,1,1,15,Special,Excellent,Offer 4,Agent,55262.163,Not Given,Land,Rogers and Sweeney,VISA 13 digit,Grade X
YU95721,Indore,5963.99,47,Yes,Basic,07-08-2019,Unemployed,Male,236766,Urban,Single,49,39131,7282,0.005,9.669,5866,16,6,2,2,10,Personal,Average,Offer 3,Agent,73765.649,Good,Academic librarian,Newton Inc,Maestro,PhD
AM92903,Indore,1929.17,41,No,Basic,18-08-2019,Retired,Female,300237,Rural,Widowed,54,24883,2361,0.293,7.981,575,23,90,1,8,12,Special,Average,Offer 2,Call Center,45018.799,Horrible,Ranger/warden,Li-Griffin,Diners Club / Carte Blanche,Grade X
BI28711,Kolkata,1843.94,31,No,Basic,09-12-2020,Retired,Female,183982,Rural,Single,36,38902,2251,0.517,-3.229,4732,8,57,0,6,15,Personal,Good,Offer 4,Agent,15388.655,Average,Scientist,Cruz and Lee,VISA 16 digit,Grade X
BV43937,Hyderabad,1765.34,45,No,Premium,10-11-2019,On leave,Male,99567,Rural,Single,149,10424,1036,0.589,-6.829,29,10,51,2,6,14,Special,Average,Offer 3,Online,77037.334,Horrible,Industrial buyer,Scott-Ashley,VISA 13 digit,Diploma
BZ78255,Bhopal,5775.45,34,No,Extended,21-02-2019,On leave,Female,379952,Urban,Married,75,37331,2076,0.861,-7.405,9161,31,39,2,0,7,Special,Excellent,Offer 4,Agent,84429.958,Horrible,Engineer,Thornton and Hernandez,Diners Club / Carte Blanche,PhD
CJ39055,Delhi,7602.32,29,Yes,Basic,17-10-2018,Unemployed,Male,412566,Suburban,Widowed,215,15536,1365,0.244,7.304,4225,12,0,1,3,9,Privileged,Good,Offer 2,Agent,14310.295,Excellent,Surveyor,Morrow PLC,Diners Club / Carte Blanche,Grade XII
CT58840,Mumbai,9814.31,32,No,Premium,22-10-2019,Unemployed,Male,464873,Suburban,Widowed,73,18135,3050,0.738,9.598,8182,23,68,2,3,13,Privileged,Bad,Offer 2,Agent,70631.923,Average,Ranger/warden,Thomas and Rogers,Maestro,Master
DT58275,Indore,3421.57,36,Yes,Extended,17-12-2019,Unemployed,Male,462142,Urban,Widowed,208,15027,4614,0.694,7.93,3810,40,72,0,9,9,Special,Bad,Offer 4,Branch,52907.403,Bad,Nutritional therapist,Villarreal and Burns,JCB 16 digit,Diploma
FF82589,Bhopal,6468.62,36,No,Premium,17-11-2019,Employed,Male,403413,Rural,Married,47,47506,8154,0.515,6.627,7925,27,2,0,5,13,Privileged,Bad,Offer 1,Online,16711.661,Bad,Community pharmacist,Morrison and Medina,VISA 13 digit,PhD
HJ47604,Indore,4076.76,29,Yes,Premium,02-08-2018,On leave,Female,191628,Suburban,Single,160,21891,1847,0.485,4.676,3770,5,33,0,1,6,Corporate,Good,Offer 3,Agent,45578.144,Horrible,Surveyor,Curry and Taylor,Mastercard,Diploma
HO23658,Mumbai,2190.4,30,No,Basic,19-10-2020,Employed,Female,46475,Rural,Widowed,104,21773,1445,0.136,2.344,3649,41,91,1,4,7,Special,Good,Offer 1,Agent,14781.107,Horrible,Police officer,Yoder-Jackson,VISA 13 digit,Grade XII
KB95015,Delhi,4407.46,32,Yes,Basic,11-12-2020,On leave,Male,440475,Suburban,Divorced,133,12213,6750,0.053,-9.943,3462,1,40,2,4,8,Personal,Excellent,Offer 3,Call Center,93194.054,Bad,Engineer,Nichols Ltd,American Express,Master
KI13230,Mumbai,9902.88,32,Yes,Basic,28-01-2019,Employed,Female,255822,Suburban,Single,26,11050,4236,0.701,0.093,8416,33,45,0,8,12,Privileged,Excellent,Offer 4,Online,75411.402,Bad,Psychologist,Nelson and Potter,VISA 13 digit,PhD
LA43917,Delhi,5590.32,32,No,Extended,25-06-2020,Employed,Female,232086,Suburban,Single,87,17912,6087,0.926,8.147,7410,40,12,1,6,6,Corporate,Bad,Offer 4,Online,74294.569,Bad,Engineer,Ortiz-Molina,Diners Club / Carte Blanche,Grade XII
MR82098,Indore,7512.55,44,No,Basic,07-03-2019,Unemployed,Female,374419,Urban,Widowed,240,40489,1727,0.461,9.06,4859,3,24,2,6,7,Corporate,Bad,Offer 1,Branch,66025.827,Excellent,Physiotherapist,Alexander and Parker,VISA 19 digit,Diploma
MX29726,Kolkata,8797.73,37,Yes,Basic,28-11-2020,Employed,Male,51400,Urban,Single,32,42497,1998,0.952,-5.103,8919,22,40,0,8,16,Corporate,Good,Offer 4,Agent,11443.446,Not Given,Doctor,Gibbs-Rojas,American Express,PhD
NH60947,Pune,5641.91,37,No,Basic,07-08-2018,Employed,Male,327536,Urban,Widowed,70,14303,787,0.538,-4.182,9812,26,6,1,2,15,Personal,Average,Offer 2,Call Center,58994.442,Not Given,Trading standards officer,Hatfield-Turner,VISA 19 digit,PhD
PN69048,Pune,8781.85,46,No,Premium,21-08-2020,Employed,Male,255003,Urban,Widowed,157,27133,1437,0.915,-9.053,9256,45,44,0,5,9,Special,Average,Offer 4,Online,46774.878,Horrible,Nurse,Bell and Johnson,Maestro,Grade XII
QI75225,Pune,6561.35,37,Yes,Basic,08-06-2018,On leave,Female,114248,Rural,Widowed,166,8117,3449,0.305,-2.185,2269,0,2,2,5,3,Privileged,Excellent,Offer 2,Other,52922.735,Horrible,Development worker,Edwards Inc,Discover,Grade X
RD94937,Delhi,7786.93,30,Yes,Premium,26-12-2018,Unemployed,Male,247175,Suburban,Married,129,19469,3260,0.64,5.147,8831,11,17,2,1,4,Personal,Average,Offer 2,Call Center,98851.262,Horrible,Production engineer,Morgan-Brown,Mastercard,PhD
WD85348,Delhi,2318.49,28,No,Basic,04-09-2018,On leave,Female,351699,Suburban,Divorced,70,42716,8500,0.271,-2.79,9045,25,27,2,0,3,Personal,Excellent,Offer 3,Online,56622.783,Not Given,Programmer,Davis Ltd,Maestro,Grade XII
YR22753,Hyderabad,5029.16,32,No,Extended,18-10-2018,Retired,Male,174211,Urban,Single,98,8783,4019,0.405,0.284,7216,24,13,0,3,10,Personal,Good,Offer 4,Online,40685.397,Horrible,Jewellery designer,Oneal Inc,VISA 16 digit,PhD
ZH15206,Hyderabad,9664.94,31,No,Basic,23-10-2019,On leave,Female,455671,Suburban,Single,222,37755,5700,0.379,-7.954,7729,21,67,1,2,10,Personal,Excellent,Offer 2,Branch,54798.739,Not Given,Warehouse manager,Weeks and Clark,VISA 16 digit,Grade XII
AB41064,Kolkata,4081.39,40,Yes,Premium,10-08-2019,Employed,Female,205692,Rural,Divorced,191,32749,573,0.881,0.055,3927,48,4,2,2,14,Privileged,Bad,Offer 3,Other,53995.505,Good,Cabin crew,Koch and Sons,American Express,Graduate
